uri,mood
spotify:track:7gTJ06ITEUTOlfOS2JWF5Y,happy
spotify:track:0lz7iJPsVCDQTbjjKCpoyy,happy
spotify:track:1DGSyyZDSWEL8kK8pf8mUv,happy
spotify:track:1XtGblPeQCPz6GdKiPHbiT,sad
spotify:track:6AULBCwKByyQdhVoctlySX,happy
spotify:track:0MszHw1EyYYQh2Rv8psjY8,happy
spotify:track:4eL8cllNjCtucb8Aq0Zz8k,happy
spotify:track:0YZCd6XG8pEWz4h9EV448e,happy
spotify:track:4cjXei0VYKqonSC95LdZko,sad
spotify:track:3TFk3GcyMISlDOmJ6nrkor,happy
spotify:track:4Ni7IGvDCx8hpXsS5nvW7m,sad
spotify:track:1pZKb4eFKT5eXDaR1K3mBF,happy
spotify:track:1FqCGWXiU4dS5DX0jnizpp,happy
spotify:track:7byIeCBKJjkqDLGLtcdyZM,happy
spotify:track:1PAUIVub4T15vzWKiZINGP,sad
spotify:track:3loVQG0SsjQiYBTGX4n7xj,sad
spotify:track:7BHi43lZ24fW9a1AFd11GK,sad
spotify:track:5BmNFEphKqdFR8tLnHJEVK,sad
spotify:track:0Ux0Mp9RGOvWu73ZICxkBZ,sad
spotify:track:55BFItsTAjDMWCenM7ZsVy,sad
spotify:track:0oyQQzaGKDmabja2Wi7Xt6,sad
spotify:track:5b1xQQINMgmbzC1TiXcFV0,sad
spotify:track:1yiWntvsW8prOeSdDy7vHm,sad
spotify:track:6n2LcWVwbkNogXLLKfkGNM,sad
spotify:track:0VYP3PP8Upk5AziRRqs26k,sad
spotify:track:5W5PrRowkcKhOoZi2qqFxK,sad
spotify:track:5sfPMcnynsChDh8d7b9wOm,sad
spotify:track:5Xz0H5oUhGdfuwPM8uXWiR,sad
spotify:track:13upV8q8ZloBYJP7yprdV5,sad
spotify:track:1Y9cSjJdVeaaYe5MvTOUwc,sad
spotify:track:283NDJr2TZlDksUBmTg51n,sad
spotify:track:16isN6pwDLSnQ7ls8HrBja,sad
spotify:track:3fkI1ZTfsX4moxSaylPl5S,happy
spotify:track:2mfdGJoWcBdHmkzUO2geSv,happy
spotify:track:6R47n9U1KOxoMRsafSNChQ,happy
spotify:track:0zUAha6LRwPf68slXmY4Me,happy
spotify:track:5oQGmh2WlFw0GJFgeUJjee,happy
spotify:track:08fo9mEkvShZvWxebDXqjn,happy
spotify:track:1zKju3OCqcfzLTtFTLw2Qm,happy
spotify:track:24ZwOvcgUd78Pzzb9mII9f,happy
spotify:track:1ibtvO5bebjFlZhiF2SaH0,sad
spotify:track:44Zbts7DTmtKUw0gITvLBJ,happy
spotify:track:6aPQp5k1xTgsX2jZ9n8rep,sad
spotify:track:3SPDQajBy7CxsC4KarBnZk,sad
spotify:track:3pK4EAUfTwmMQZQ2Rw7xi1,sad
spotify:track:04dkyDy6OkYQC4Cp2UL5Pm,sad
spotify:track:3m8LdSL9ax5f8Qksg5VOtH,sad
spotify:track:5nTTU2pq2pNDKfNcBql9zb,happy
spotify:track:0tUc3UM76lhbVRf87kylVj,sad
spotify:track:0sZRmFweNPtbYNmdc18nJ9,sad
spotify:track:0AGic8PGk3cKEsWHvQLqJa,sad
spotify:track:6PaiWpzzHL0QU8FEHwKYMh,sad
spotify:track:3jRtufYijrYckzWi3PxK6Z,sad
spotify:track:6wa7hmyxGTLB30Md0GBZsl,sad
spotify:track:4GW4L3zgWhbQNAYAqpbGgA,angry
spotify:track:1N5fatK5l0xaoGWGW7FkVY,angry
spotify:track:1Ip5aWmBPoDliye13GGkC8,happy
spotify:track:1H1iep2ZxrhxrL0xTNbJnY,happy
spotify:track:1jIz0HpjZVGppP3yIKzCzm,happy
spotify:track:5RrFyWrulgyFgTHxUPX7Kt,happy
spotify:track:1u3LRHgXl6MVsLzKhGSR1r,angry
spotify:track:0d2y6cZ9zgx26MNNl283E0,angry
spotify:track:5NDVx9nNrF1Ytu8gSo1PZE,happy
spotify:track:4KAZ5jtxgjM588drVtn0VH,happy
spotify:track:4RFHwtCbbcVS9OV8XjYzxi,happy
spotify:track:5xvpAWk0bp29ulivJGVe97,happy
spotify:track:3FO5WHfaCx6vEmliWk2Lju,happy
spotify:track:6JZHMrtB9uML4bIX1v13d8,happy
spotify:track:05vhv82vFjRflUYxKo0QDt,angry
spotify:track:7Iu31dpsIYZ6EjA8TDOadZ,happy
spotify:track:5Ly2kJa2JnqCcfhfg4T3er,happy
spotify:track:6xHWnnodVadR2yYNGRpBol,happy
spotify:track:4kLHXXkcGyAkRN2FWVqwbL,happy
spotify:track:426DGJEBQhp4VWfEpZF0Q7,angry
spotify:track:18t5IVL723mMKIKPyhxZzY,sad
spotify:track:2SvZUNhgbThklBmx4pBH1Y,sad
spotify:track:3W07cHyrU465M3tlYmfBVp,happy
spotify:track:6NQh336aUZeqN8lFRhBT4d,happy
spotify:track:21WYSzgfggn6PE08NDMpJZ,happy
spotify:track:646z55AAtcYXyeHGGpe4yj,sad
spotify:track:5TQoit4iECdbc0NTypHkH8,sad
spotify:track:2XV5G2ygp23DoqroCuxUwG,angry
spotify:track:2VZArcoOhPEBgb1fKeJB5K,sad
spotify:track:1Igio8wQLDyWKG1vSudpBm,happy
spotify:track:38NUF6Dt8HgTBPcykRc8HA,sad
spotify:track:5zyFmWwyOOEsHhTmaFYOln,sad
spotify:track:1mWuRyJuPMTNYdDO5qf6hz,sad
spotify:track:3JFtHl4DwEetUO7pDfLkvt,sad
spotify:track:2FhUS6Y6P9mZ47QV42E6C6,sad
spotify:track:4GjX5oUNJk9fVQEbyBuP6r,angry
spotify:track:59OcBiVgU2RgrKtw5ulcLw,sad
spotify:track:6NcRnTJsZAEg0TcbtF0UGR,sad
spotify:track:13SmHbBUE6xGGMPOqtUTUn,sad
spotify:track:20UsUXU39qoHGeHqCVddzt,happy
spotify:track:5VIbdDeDJG9pu075YltdzN,happy
spotify:track:1AUbuwN7inbqwbbghKdMo5,happy
spotify:track:0BfxPeq1XOrj6fGJxk9JtO,sad
spotify:track:5A7HLSGtrylau6vIU6ReWm,sad
spotify:track:6QUmhy9h06H0cv4iGjnY6b,angry
spotify:track:0EK1gWlRnMLVpi320PCpxq,sad
spotify:track:1hsPX6RsPz5YobdcpEq3zt,angry
spotify:track:0xdYYKJ9K8YPQrgGncT2al,angry
spotify:track:3iNEEfY9zPhMDUZ1MwOVXM,angry
spotify:track:2MW76LjNobbGfpnMXRAXWW,sad
spotify:track:3CyFarB1DZThsi4sZdn0Hu,sad
spotify:track:5AYDyXRMwMqvpXGruUtfDs,sad
spotify:track:5ZSl7wZWVr3wBKpt72xOGw,happy
spotify:track:2NJJSrb5Iv1KjwhTtcFYhQ,sad
spotify:track:2W09zN42xFapdvD1YS9FjY,happy
spotify:track:5otdPi4mPQCYT1rKCTgNJf,happy
spotify:track:6PEve06HDwnBK9wYVXXsHD,happy
spotify:track:1yWV55pXliiGCZcCJib00X,happy
spotify:track:115ru7d9FOcXcahrtypjvF,happy
spotify:track:37ePQp9TL7GbE8bk2yHoMF,happy
spotify:track:2WLlPJiBJgZVEodj2xa5lq,happy
spotify:track:5BkDe57v0PlHx2YfZO2VDK,sad
spotify:track:4iq0TGsXh1cxcV2c28YyYf,sad
spotify:track:4Lcgga29AKq3hgSqDjcxlM,happy
spotify:track:7eRuuEdXgEu6i6JFfldP0L,angry
spotify:track:1TsscoaqXgkcwZ6umO9FKq,happy
spotify:track:5MlSbRMWsANisZ0IZYZuJG,sad
spotify:track:7bp1zJbKF3iPrgzpXKdsmB,sad
spotify:track:4kNGacYVvBCPVHe7SJOYNe,happy
spotify:track:2ZAclz5KACm0o6udpaL3ND,happy
spotify:track:654BsrC02WJ0xyxECJyM6h,happy
spotify:track:1LTOxAgJOkHzXAyfdqbpwB,angry
spotify:track:4njvB1vyj1s3jDprDM0hMC,happy
spotify:track:5Mvn3Ol2QKpp5fjWLHocwz,sad
spotify:track:5D1fs7bRMAnTHC976uwaxG,sad
spotify:track:2Wixf22mYfhNtMIQBOrojt,happy
spotify:track:5aL8Nz1SqJWotGYDG3BWDW,sad
spotify:track:2CiKTahHPGcYssk0yLsrD8,sad
spotify:track:1ImXYUuw6epKO9WreZ6dYP,happy
spotify:track:56l2PCPVoF2nNxUaUx0Aae,happy
spotify:track:7xu9XwOp7daR429z9KxrEc,angry
spotify:track:1oghVlru2yy1sOOIB0DbvV,sad
spotify:track:3SZpbMpmQ4hwsYI0PZo1ak,sad
spotify:track:39Xdcux5VHtwBtkKeU9Apr,sad
spotify:track:3KWESP50wpH6a6fz6uFqAZ,angry
spotify:track:4gBi4O3OSLdJoxjkN0fLJC,happy
spotify:track:3iFvvZsV5PQIKqoI6oDpEu,happy
spotify:track:45gfvbCNx6g3U1EZtilTlk,sad
spotify:track:3XPMQ4mCLsiU1QVcKF7JHo,happy
spotify:track:1Hdk8NRdjhp12M7YIliL6L,happy
spotify:track:1nzrJBAAJHwkPcmXzEKjSB,happy
spotify:track:2fTbj0g4Q9wWmY3gsPn5g5,angry
spotify:track:13AKp7lss90YTfWGtGmb3l,angry
spotify:track:66j4rwA2hNBlGd688gv7yP,sad
spotify:track:2QwlMZqAsYqqS6g8demKDa,happy
spotify:track:7KWUa2qS7BeUUD8Vl8GXjI,sad
spotify:track:0xkF0SFlvW5DgttkPU71Bm,happy
spotify:track:6aRPdqqZCSXwrpSndkcxm3,angry
spotify:track:7xkzwitmVarNh4hnNcyQW8,happy
spotify:track:21vj6F4bySiuUSImb8SD9P,happy
spotify:track:7hWNIDY9F8p8Wbz94ilG4h,happy
spotify:track:3xJeE0XdpMDVM00qK7IBRZ,sad
spotify:track:5NOKG2MojfmbRt8iK6vrT2,angry
spotify:track:4x8UEWInI6CtTZJnEyIQS4,happy
spotify:track:4dykMuezGFDtIDqAwCWBxl,happy
spotify:track:57MWbA69CLfrdq2nKI3qcu,angry
spotify:track:66rqSnCS7F51d1WupwwBoV,angry
spotify:track:211EvFSnWSuRto9eUKAXRI,angry
spotify:track:6u8VTujpaFbvUVZiH48n3L,angry
spotify:track:63uv2EmN1ws4yyFdNVn0tm,angry
spotify:track:08usxfXMPAkiQihczpUn67,angry
spotify:track:5j5cdu8PsyKToOoQJUifz2,angry
spotify:track:1qAfGEA2MG3HTkR7CtidkJ,angry
spotify:track:3DOTklWwUt49A0gFfEtpTV,angry
spotify:track:417f7AmwOruHZoTEvfx8Bb,angry
spotify:track:745GFpoeXKvzeSh8vlNrm1,angry
spotify:track:1nEPxW4Az8ewe9fmDdfgLK,sad
spotify:track:7qhNyshwbgKI4tnYqGv2eF,angry
spotify:track:6Z9sHqVb6Hzg5OC6fmBDAI,happy
spotify:track:2Z4x5gw3OcDfCeuNE7Jlsl,angry
spotify:track:0FKrkfPsioDxecmfxH3p9j,angry
spotify:track:3BOkzPcvfYt0P8h0xDcsnd,angry
spotify:track:1IKVMv0NipKnefcYtLOUuX,angry
spotify:track:3Lmc1Q4LJFBIoGwwIIeAQp,angry
spotify:track:2WBwVeHsX0nP9WTr4LoTX3,angry
spotify:track:03roQ537Kwv96k4OBM7Q0x,happy
spotify:track:1VNHgZvE1jnTMqbV0bux0X,happy
spotify:track:6ku8CvSsrp9q9PSy0EpmFL,sad
spotify:track:6uKTl2Y5JbFTR6cdPpbcr5,angry
spotify:track:6WIKjupOsOdh6yj4tZZe3i,angry
spotify:track:4drTC0B3NqlwsuElYbCxw7,angry
spotify:track:1MfPpKkLeCnWEF7R48y5D4,angry
spotify:track:4yRrCssPj4FJp4BWkFNugX,sad
spotify:track:6GpK8mr4kTt0blbarimuBS,sad
spotify:track:0zOyZSm2YOcrjb7gxL75o8,happy
spotify:track:1tp4XAdHfIWAULVtceXdXv,sad
spotify:track:1UB4afliF6OCLzMvnJbP5e,sad
spotify:track:42tvGqpStc0Z2gq7xJhVPU,happy
spotify:track:343rSPS8GAY1WxIK8qXIXj,happy
spotify:track:2j2ITpWafdNevbJfZJwQfW,happy
spotify:track:3BlCQ4OCaX0xk3TnNqVrAd,sad
spotify:track:1RwP0ZwoUDBsnlUVbFfaFV,happy
spotify:track:7BZazAsQR7NyIRwxPNjIRE,happy
spotify:track:4toPZ33TrcyQdFQUEx6kEX,angry
spotify:track:7wFxzRX843c115H1DrQFlf,angry
spotify:track:1F419MOJtwFYWGness5n9X,sad
spotify:track:2LjBZPZXQviizfmaoiNrc8,angry
spotify:track:6STGt9wixgkT4LLmkFvl57,angry
spotify:track:3eiqezikX3zj8ZodRmiC4N,angry
spotify:track:2ZAoSzhlpYxOFApaiyZPJd,happy
spotify:track:0lvOERiSFmuC6BmHsw6FLn,angry
spotify:track:2lbnjyYH0zKvwKajwxVpda,angry
spotify:track:3ddDyXrYvZvXL2YvYlpeBN,happy
spotify:track:6VLHcr5qrvn9zAYVkipam1,happy
spotify:track:3mhSDNYc8PZjZe5l4BbeA3,angry
spotify:track:3GiKuBnEDhjJor0F06FwfT,angry
spotify:track:3k01J9mH5pR0aDgkrtVhKs,happy
spotify:track:4QZ8yWS8VFlh3dBfAq9y4Z,happy
spotify:track:1sTsk3RHtjWaJ9WRY2mhI4,sad
spotify:track:2yZyZRr7PzY1c7NlkvLFfA,sad
spotify:track:59cb4sKmk3jBAwdTvTUnSc,happy
spotify:track:3eiqrDBHpUFJbJIyNNU7N7,angry
spotify:track:2xosDfFhDMQSjdtiHpLqk9,angry
spotify:track:12h8B0SNSVU8QIm2gJvK7u,angry
spotify:track:7ITw7IM9zMFmPNdQQ8KLk2,angry
spotify:track:2gtd4VRhs87VoO8BaPmDRQ,happy
spotify:track:0E2HVR5OauGiFHvxp3Pg70,angry
spotify:track:7nkOKwRa4q4k0i41ZMqtrW,angry
spotify:track:6UTUUHsmivOjybWXClcAmq,angry
spotify:track:4jhF2ZQbSWmMZ6K3YDlyd8,angry
spotify:track:6EHiD6u2N1WH2GmorUdrcE,angry
spotify:track:4Xph7FgRvHEclHFaNyAjNN,angry
spotify:track:6ZQIqQDiMXtRv6EVYw1Jt0,angry
spotify:track:6NolyLLAFJJdCkSyQAeUTm,angry
spotify:track:0do7bITpsmr8WFIwnzmB88,happy
spotify:track:784lLaX8rR0W5xCfIQJ6xp,happy
spotify:track:6qxBBtV52uL1YGOTy7WYVm,happy
spotify:track:7dQCvbUCKg6H0wUi0At9gY,happy
spotify:track:03w5w3EqeTNIFMAtlnKb2R,happy
spotify:track:35Mdei0OjfE6Zwn8jfuTfy,happy
spotify:track:0sbdhF7LXVuXqVE4UpCE0Y,happy
spotify:track:6faeYVglMNa976bsK1HhPs,sad
spotify:track:4G4Z4ofbNaBzoQxPusRyX3,sad
spotify:track:4EXtrcLRkyPowOSi2R8zHj,happy
spotify:track:3z0eY2pv7ucU9R4cieiqYW,happy
spotify:track:3C2ektLJkBXQJfl5BwXVGq,happy
spotify:track:6L5ACrxNRbQhC2LoGnfs88,happy
spotify:track:4cDwwCJi1s6SzxUL3zgPhW,sad
spotify:track:3E4KbxXCMINcTuGzeVo8Sn,sad
spotify:track:4nkHsXdRUmIfw1FRcMtLQj,happy
spotify:track:227FZHsQue0rwTttrEJwtP,happy
spotify:track:0H6QzeRNVVpwON9iNCD73e,happy
spotify:track:5SugDJb7GGfKyrKM4Z9Y6b,sad
spotify:track:6yGczqp0yeyR7tWq7UNRqR,angry
spotify:track:5xWugDMIj72kH8EPTSNzVD,happy
spotify:track:18m7R7SahNSt3P8H2kGUKl,happy
spotify:track:0oWVmO0YlUbpons4Uoq6b6,happy
spotify:track:6E07DCKVIl0LtL91bDbyvY,sad
spotify:track:6NEJGXykuWtYSuzXa3pJIf,sad
spotify:track:0s54tcUzrw2KfYkL0eBB1Q,angry
spotify:track:7mzIJCqvgLMt9jOAGiFl4j,happy
spotify:track:2J4xzKdwfVsLjTrKlqhDA5,happy
spotify:track:57VA4vu5wj8iXOuSlrwUQY,happy
spotify:track:0tVjdVwb6pF6jT5DuehlQC,angry
spotify:track:2uANJ0U1sYrzA456vO4Pgd,happy
spotify:track:2Y0bYqZsehUjIvgbHfP7UP,angry
spotify:track:3riggcQcXVtSHtCMfeaRwS,happy
spotify:track:3tUjvVTilGtH9AB7oIQwrg,angry
spotify:track:5EhyY6RVFO6msYAU1jNz0l,angry
spotify:track:50DtMnqT1oeiG7PnO7NU4G,happy
spotify:track:2tCv0eekIk8Qyxg0kwyPP7,angry
spotify:track:0cdBoZjkCGj0fjbsmv0LFH,sad
spotify:track:5VhXlU8F63fvyjREThlk1N,happy
spotify:track:2iCdbcOy5e66ZRZlq2DwSX,happy
spotify:track:2U1eKnBgOOTN31Lb6IhfaF,angry
spotify:track:37QG0qaIOchsuswJKFqsmA,angry
spotify:track:4e0ofi2LfxqoPy5jUELIlO,happy
spotify:track:3ZyJQQqovemzfhwntizqrC,happy
spotify:track:0XeNJGIxQ8JXOj86BucaYo,happy
spotify:track:1YhAuqF2qvGgBJYyAC3dWC,happy
spotify:track:09gLeejuYufKtfol6BkbqE,sad
spotify:track:4ggfP6f9wgRZE6WLAsIfG7,happy
spotify:track:4mMeDbJMhdrFcqUAo8x0Tc,happy
spotify:track:41RrYe6Fy2XcHumhgzgOfk,sad
spotify:track:7awXSU6YsjUuvsIqrJqxzk,happy
spotify:track:20gw8wPYSClEaBC22vV7gi,happy
spotify:track:0jtIlxqj0dGEmzFgYZZtLF,happy
spotify:track:3dO4vS2Kqp6twB1XDvqW3l,happy
spotify:track:3rtFNbn31gjBM0DgkLzWYD,happy
spotify:track:6IO3DCZIfBczdWyLQIeffl,happy
spotify:track:6GKInWNxrZUnXsBwhzMJe4,angry
spotify:track:44l7hqljU6trzDdj2tYJsS,sad
spotify:track:3wdhxZbYxTNzrgZLLtaOAo,happy
spotify:track:14W0yMvYv55w5UK3M4CaKY,happy
spotify:track:2GeNEhmV38lYI65HrCX1em,happy
spotify:track:4Z2uDO3EM6xHYvxslOddg6,angry
spotify:track:1kzw2iRsX1Uzs7H457aBEV,sad
spotify:track:312F7S75RwkIa8O4z0oN9e,sad
spotify:track:4mSaXa338T4GSDw2tws8qn,angry
spotify:track:6GIt6pFb3XtvRkKDtuALgj,angry
spotify:track:2Jc2BNh1Z5224ecpeqT7Wd,angry
spotify:track:4S1YJ2XJyj0rx3TkEMqDcP,angry
spotify:track:6FjAwux7E0MOqbYDswuX32,angry
spotify:track:3pJonY10tmMbJl3cr0bh8t,happy
spotify:track:29sjidLQtk0Jh1dmElHXJ7,happy
spotify:track:5WTP749eCMdmVQ9Hj7ttxK,happy
spotify:track:7dJPuqPc2wHshCO0znWTxh,happy
spotify:track:2SNGdNiKTPtw1QhT9pVZGf,happy
spotify:track:4ccXaPF3uWyZb9exvNtLBt,happy
spotify:track:6spSTj7FA0rOfsZCZcW6NH,happy
spotify:track:1yaxk58B2dzjqseZFxiUVF,happy
spotify:track:2Zw1dk1kNGMRz7PgULXxFv,happy
spotify:track:73xNiPoPfezqeJoi02sDn9,happy
spotify:track:2dlhmfKgbP1pzNFymyxmUb,happy
spotify:track:1vkDNK3EXjmowxHufhS4ck,happy
spotify:track:1h2j1A5pS6UD517GUzgRqv,happy
spotify:track:0CIfmMVql6jukxkC29alWn,happy
spotify:track:7a1dWrW2Olsy3EM1XJnGxV,happy
spotify:track:6AiDYeJXs5A6Zh6EWjzxqz,happy
spotify:track:6ITb5ItUDhDFlGjDGo1VUK,happy
spotify:track:7bE07pA3WZyDjbBrVOTh3a,happy
spotify:track:2pMSpFN6gyNDLAc1G1w70u,happy
spotify:track:4iwskrGVLNs20Y0HJzUt07,happy
spotify:track:2x4sqE4hkI2urBwzzyYZQo,happy
spotify:track:55uLNuvDiDABdiLe4QBjQO,happy
spotify:track:7kZ9H2GYI13NLfgIb3d4DL,happy
spotify:track:4rLy8JshHZVEtmtZhPoxij,angry
spotify:track:6yvLO8Ve22uVKDtTuoi7II,happy
spotify:track:3J4htrxs7L97hdEeKo8TOT,happy
spotify:track:16aFCENzR5oDNL6Bygb4IX,happy
spotify:track:68UuXLotLI8XjzuC0KO01l,angry
spotify:track:6IMxv0ydeKKY0arnueL8u8,angry
spotify:track:4415OVZpc0Vogoc0SAwaQ6,happy
spotify:track:5caBWXo6brJtTO1PsLocnC,sad
spotify:track:5YoMD4sTPgjvJ1EBvsssmS,angry
spotify:track:1u9wf4ty3XHU4iGPB8L9nE,angry
spotify:track:0I8CNQNdmoivvUpEqY4Lja,angry
spotify:track:7m3T0klrwlzUdo8F89e10V,happy
spotify:track:4AQEXBpByQegEl2TqBFqC6,angry
spotify:track:2EPDaLN7r2OjYKucC5Uv1a,happy
spotify:track:0hirXu2BPVHcfA0qTeJHRm,sad
spotify:track:5xW5AK6YJKPbvGO0qF0B2i,angry
spotify:track:5QQi3d8FvpdXbB1qrfUWMN,sad
spotify:track:0Nu7Wthfzp6uQUSrP2LeBI,happy
spotify:track:3FJqflkBYpHJgs10vbFovP,happy
spotify:track:7DlRGIdc7HlgYdWMuivWro,happy
spotify:track:6YtYDRmqrmIGHMWLl4nyj4,happy
spotify:track:4FpyW523S0cHsQmoCXrQrJ,happy
spotify:track:6toU1YsiDESaCB4PAu8W8a,happy
spotify:track:0giyRbdjBfIhJQWJdD5r6u,happy
spotify:track:6hndGHyUritsPGrpmh1kJF,happy
spotify:track:5tZjOrcRK6rleVnQ6OI50Q,happy
spotify:track:381vSPxEqkxpEQ0rMElg8T,sad
spotify:track:6PKx2N9KbWMioQlZBhTCPR,sad
spotify:track:5UpR8EQxMDWNhFunvf1SYn,sad
spotify:track:3u0RUjYxriBDIL9TcSooqD,happy
spotify:track:5qA7GtYhGjT6WgopqeWiov,sad
spotify:track:5egzDyab2mEVulm0HjVOvK,sad
spotify:track:0IdkGJ69GdLqytpL2y9dfR,sad
spotify:track:4QnLEwmk9lLp4WqFWMfP4F,sad
spotify:track:3h4xu8KZCQBRrnrDbg2yyL,sad
spotify:track:1Gko03WF6z738BGLclrPuU,sad
spotify:track:5jxmPT50bVob7fnkpkrIFx,sad
spotify:track:470Ve9LMlk0ewukyWkHUcW,sad
spotify:track:24jw4rgcEdXDVoDNyMBouh,sad
spotify:track:3DYb71PwLEMl96bLtc1W8D,sad
spotify:track:5I5AdPHTnuxt3kM6HkoOqr,sad
spotify:track:6Un9VbRhURkeKH4DZxQqC6,sad
spotify:track:52tyWTgDVPk4sSKxefhef4,sad
spotify:track:0D2AmN8mmXl0nxMIDudYFg,sad
spotify:track:5VPou2wzC7lHaTzgGbmaCy,sad
spotify:track:4kbLPfbU7EHzsXOQymdJTd,sad
spotify:track:1wX7fqWED7bGtPESu74hkW,sad
spotify:track:5AnZ2eli7qwQRO8o8jzhWX,sad
spotify:track:0DtJ4AyaDntTMn4Ba4E4QO,sad
spotify:track:70YKCASGznx38mYEHCxfvx,angry
spotify:track:2HA1yeEgKilJrza5dwb9JM,sad
spotify:track:1fHM09TQ0Ff4KNaOhqg66W,sad
spotify:track:7iRFjaZ69lws1fMfowGUvE,sad
spotify:track:6QkF7acKQSk6yZY5jwBV24,angry
spotify:track:0YtM9OIhnEUBpe8djU1DVV,sad
spotify:track:6RfQ9yFqkswrnDYnDmxFDj,happy
spotify:track:07gZ5R3tJq7xuFnEa3UY1x,angry
spotify:track:72tP19BOSj0Qrm0Hb3Aikb,happy
spotify:track:184QNxYpTiAxnyPPj0D7z5,angry
spotify:track:0bt7Brkb3zF6RBMcygpsHW,sad
spotify:track:1EaGAEbOsbVg26qnJ35jZt,angry
spotify:track:4jhrrl7sp4p3tXel1Gz1u7,angry
spotify:track:5jslxy6H7b3LgY26qsOC4J,angry
spotify:track:781iF9VwCnXfpIONjn8GiW,angry
spotify:track:01PSonGpSXH6bMRv4P4B1W,happy
spotify:track:5kZUmrNOvUzYdvIjwk6cjd,happy
spotify:track:6R145tbTB91Yz4Z5xDuFP4,sad
spotify:track:1koM6k2cZjwMTiMPlT3ZKl,angry
spotify:track:6JUweEY8vmLr5EPOtxlS76,sad
spotify:track:5FVRYJpbCCNCBijsg0TxBw,sad
spotify:track:4Qtou78P83WmLa1qBpBqmX,sad
spotify:track:28KaKXZaERoCpa1WuV675b,happy
spotify:track:4x95Z0UFgpNBurnXGioehA,happy
spotify:track:22ZmllhuAcF8Q5tJlfStyv,sad
spotify:track:47WHqzaw0JJVhBrY8iKUcV,sad
spotify:track:3wxlWx1rN744FN1eyDRa6C,angry
spotify:track:6QLjM7VETjrWplBkwDcNhh,sad
spotify:track:534KvZDNjG8paP3bgcGmis,sad
spotify:track:0WLs3WpfRr6nFwVfNsjpy5,sad
spotify:track:0MxZeD5gYyMnACJ5jQ40tv,sad
spotify:track:5JfmC230DFVFOMgmUpki5P,sad
spotify:track:1mjw4zHFqbCKNidJT08Eqs,sad
spotify:track:11MmuLWDgPm19bvEAIpeo3,sad
spotify:track:5wnIeNptGFEwnNYaOrihJc,sad
spotify:track:48Ovb7sdX9W7OryJVgFhtN,sad
spotify:track:4AzyjCXvHKLnP98touaHkj,sad
spotify:track:6o3McDfZFRenSxYNicNDka,sad
spotify:track:32Ikrfr8HbZXsEXZ7PfR5H,sad
spotify:track:55b1iiAEn9fT22yvWzWrId,sad
spotify:track:7kMPqTgpbM1X34akMiSW7O,sad
spotify:track:1NBDLQ8wms6WKEBuVe59rk,sad
spotify:track:3hlnEn50CmL3r0gtowcxXl,sad
spotify:track:6mA7SLQ7cjDBGic0p8bMEI,sad
spotify:track:3pPMxybH9wVqWGE6avoywr,sad
spotify:track:7raK9ApMcIvRrXlorh3p8s,angry
spotify:track:4t503RxL5VImXzBGE9FPum,sad
spotify:track:7hTs4FZMosc0NogyHTOWIV,angry
spotify:track:5k4FvLmvGPFyqfFUXcOYYG,happy
spotify:track:6qPWWd4qglrItAQ7ySRWuV,angry
spotify:track:6Pl9W9wIs4igIDZHyP36x5,happy
spotify:track:5jZHqAEz4uYbKcZNb1D9jq,sad
spotify:track:1DLB0lJPSXjCH7U6sedDOO,sad
spotify:track:4X5S60qtLjuW8gHfHxPeTI,sad
spotify:track:6cHOwepDf2UsNVnBq7DKk9,sad
spotify:track:0c6VH01fH4GGQLhGk8YX4j,happy
spotify:track:6BwPkwj4TYOaVCyoB8SnAp,sad
spotify:track:1Eup6CsvUJ9TYhW6z2OG4k,sad
spotify:track:1lW1pnfqDx31IOvpRlxJCp,happy
spotify:track:5vYoPd7MrnolvQm9P5t4mu,sad
spotify:track:6ilBFFhABsN5ONPWNXk6MW,happy
spotify:track:3MtpBmNHwYiwhB0eh6F2bb,sad
spotify:track:5uEkB4QShNkN1H69gwF8yY,sad
spotify:track:5XSp2fQ61yjtzHDEAtd4RZ,sad
spotify:track:1NlRnNKdcAl4qwlKGl0ddd,sad
spotify:track:4YzqC7oqKDYtEaC61L4XIc,sad
spotify:track:2vTHuMa2vJJpcIJgUVa9GJ,angry
spotify:track:18xyTMDtQOXCjE2hFXP3zJ,sad
spotify:track:2zj1L6jQl8hyjvdC6sVhqE,angry
spotify:track:6Mcx1B3yGOVBggfobTpudc,sad
spotify:track:5kW92tYkYQ7Zs9FRrAfHmw,angry
spotify:track:4gExQEdVh6uroHw2siEmi9,happy
spotify:track:7fuPWjOpUMTKdjMIaCwlt6,happy
spotify:track:1sUu5b183phz8KJ6lsIQq7,sad
spotify:track:2k6MVWh6J3X1EkUfx6u3f1,happy
spotify:track:0WpDIKTACFIy9iN0Wv3EGZ,angry
spotify:track:5KGLJFlE9iAjKubfW07ZZy,happy
spotify:track:7g3CR7bGnwzCkOtnAetBtj,happy
spotify:track:6XVb8WHzyQAyU5oyjuB9iC,happy
spotify:track:7nGulvYGEu5kzueufl1NcC,happy
spotify:track:7mRLfSiKVSG9VYvcZhW5Yv,happy
spotify:track:3IzXutqHKyLeNBTZi7xjVk,happy
spotify:track:2CstSu0GDI4dUFtE3VdubW,happy
spotify:track:0RJk4qKhfnCZK2M7Q7gKJi,happy
